entity_id,canonical_name,gender,basis,n_female_titles,n_male_titles,n_untitled_rows
Pcb2f6ca951,Cabinet NEJI Fethi** Membre de l’Ordre des Experts comptables de Tunisie,unknown,no honorific printed,0,0,1
P8e1e29ced0,Cabinet SNJ,unknown,no honorific printed,0,0,1
P2fcd82062c,Cabinet Walid BOUCHOUCHA,unknown,no honorific printed,0,0,1
Pe558ea9105,Cabinet ZAHAF & Associés,unknown,no honorific printed,0,0,1
Pff47389d42,Cabinet ZîHAF & Associés,unknown,no honorific printed,0,0,1
P66669e5b42,Caisse Tunisienne d'Assurances Mutuelles Agricoles -CTAMA,unknown,no honorific printed,0,0,3
P205d20dbb5,Caisse Tunisienne des Assurances Mutuelles Agricoles,unknown,no honorific printed,0,0,1
P7f4cd8c382,Caisse nationale de Retraite et de prevoyance sociale,unknown,no honorific printed,0,0,1
Pf8efa6b1af,Capita! soctal,unknown,no honorific printed,0,0,1
P1a2eee1c96,Capital droits,unknown,no honorific printed,0,0,1
Pfd2d4983c0,"Catégorie B: Durée: 7 ans dont2 ans de grâce; Taux d’intérêt: 7,85%",unknown,no honorific printed,0,0,2
P08b7aa5dc6,Cc developpement soutenu de notre acuvite est le fruit,unknown,no honorific printed,0,0,1
Pafb838a199,"Ce comité, composé de 4 membres et de tout",unknown,no honorific printed,0,0,1
P87690d414e,Cela a donc été pour moi un immense honneur double,unknown,no honorific printed,0,0,1
Pffbd6e849f,Centrale Laitière du Cap Bon représentée par Boubaker Mehri,unknown,no honorific printed,0,0,1
P71f1061dfa,Centrale du Contrôle de la Conformité,unknown,no honorific printed,0,0,1
P588a759695,Centre International Carthage Médical,unknown,no honorific printed,0,0,2
Pd7130421b5,Certification ISO 9001 version 2000 en 2002,unknown,no honorific printed,0,0,2
P2980e62a64,Certification MSI 20000,unknown,no honorific printed,0,0,1
P18792f629f,Certification environnementale ISO 14001 en 2000,unknown,no honorific printed,0,0,2
P669d8f77db,Certification spécifique au secteur âutomobile ISO TS 16949 en 2003,unknown,no honorific printed,0,0,2
P6695dbfc34,Certificats de dépôts,unknown,no honorific printed,0,0,1
P1d1d213921,"Ces Administrateurs étant rééligibles, et acceptant le renouvellement de leurs mandats, nous vous proposons une",unknown,no honorific printed,0,0,1
P9783fbfbd3,Ces au,unknown,no honorific printed,0,0,1
Pde96d2f08a,Ces invesussements nous ont,unknown,no honorific printed,0,0,1
Pa44a1d3594,Cette amélioration s'est reflétée sur les indicateurs,unknown,no honorific printed,0,0,1
Pe45842023d,Cette cellule est chargée de coordonner,unknown,no honorific printed,0,0,1
P0366b2ec09,Cette mise oux voix est odoptée à,unknown,no honorific printed,0,0,1
Pff8fbb7acd,Cette résolution est,unknown,no honorific printed,0,0,1
Pa75b6c603a,Cette résolution mise aux voix est adoptée à …,unknown,no honorific printed,0,0,5
P6aa699a241,"Cette résolution, mise",unknown,no honorific printed,0,0,2
P42ea997c19,Chafiq Hammadi,unknown,no honorific printed,0,0,1
Pdd03f5852b,Chargé de la direction générale du contrôle,unknown,no honorific printed,0,0,1
P12e5e237ed,Chargé de la direction générale du contrôle financier,unknown,no honorific printed,0,0,3
P354155ad57,Chargé de la direction générale du contrôle financier au sein,unknown,no honorific printed,0,0,1
P5f71322bdd,Chef de cabinet au ministère de l’énergie et,unknown,no honorific printed,0,0,1
Pc31cc3d69c,Chef de cabinet du ministre auprès du chef,unknown,no honorific printed,0,0,1
P5bdafbedc5,Chef du Gouvernement chargé des dossiers,unknown,no honorific printed,0,0,1
P33ec4d5d9b,Chers Actionnaires,unknown,no honorific printed,0,0,5
P6ae73209e1,Chiheb GHANMI,unknown,no honorific printed,0,0,1
P53fae34974,Cinquième reliquat,unknown,no honorific printed,0,0,1
P0f2aad5406,"Co-gérant deENERGIKA, Co",unknown,no honorific printed,0,0,1
P52787d0b6e,Comités rattachés au Conseil d’Administration,unknown,no honorific printed,0,0,2
Pda8415275e,"Comités, avec voix consultative",unknown,no honorific printed,0,0,1
P93c02cb997,Commaissaires aux Comptes et vous tenir,unknown,no honorific printed,0,0,1
Pe4c6e50e1f,Comme stipule l’article 14 des statuts de Adwya,unknown,no honorific printed,0,0,5
P31031dfe48,Commissaire Aux Comptes (AMC Ernst&Young),unknown,no honorific printed,0,0,1
Pb60e73622a,Commissaire aux Comptes : FMBZ KPMG TUNISIE,unknown,no honorific printed,0,0,1
P12fe3ae051,Commissaire aux comptes,unknown,no honorific printed,0,0,2
P7b99b41837,Commissqire sux Comptes,unknown,no honorific printed,0,0,1
P755121ea8d,Compagnie Financière,unknown,no honorific printed,0,0,1
Pb283c956d2,Compagnie. Elle totalise un,unknown,no honorific printed,0,0,1
P62b5273a6b,"Comptable), société inscrite au tableau de",unknown,no honorific printed,0,0,1
Pae917ed5a7,"Comptables de la Tunisie, représenté",unknown,no honorific printed,0,0,1
Pc1895ad953,Compte Spécial d'investissement,unknown,no honorific printed,0,0,1
Pd998747653,Comptes dans le cadre de leur mission de contrôle interne,unknown,no honorific printed,0,0,1
P7f9b8733c2,Comptes relatifs aux comptes consolidés,unknown,no honorific printed,0,0,1
Pe68017166e,Comptes relatifs à l'exercice 2015,unknown,no honorific printed,0,0,1
P27bd98dbf0,Comptes à terme et bons de caisse,unknown,no honorific printed,0,0,1
Pae9de0ce3f,Conditions d'acces,unknown,no honorific printed,0,0,1
P2dc0b4220c,Conditions d'admission,unknown,no honorific printed,0,0,1
P0fe1223596,Conformément au code,unknown,no honorific printed,0,0,1
P96c6eef27a,Conseild'Administrotion,unknown,no honorific printed,0,0,1
P782e23d954,Consortium Des Immobilières Maghrébines,unknown,no honorific printed,0,0,1
P02a7613e91,Constitution et La tenue d'élections législatives et,unknown,no honorific printed,0,0,1
Pe4e4dccd66,Contexte économique,unknown,no honorific printed,0,0,1
Peebdaed39d,Contribution aux travaux du Conseil,unknown,no honorific printed,0,0,1
P682130d9ad,"Contrôle Pénodique de la Compliance, de la Coordination du Contrôle",unknown,no honorific printed,0,0,1
Pe504344a74,Contrôle lnterne,unknown,no honorific printed,0,0,1
P477883617b,Contrôler et coordonner Les activités de La structure d'audit,unknown,no honorific printed,0,0,1
P0ed6c56cc8,Contrôler et coordonner les activités de la structure,unknown,no honorific printed,0,0,1
P4241bb7a3e,Convoquer [e Conseil,unknown,no honorific printed,0,0,1
P2dd4ba54e9,Courant le,unknown,no honorific printed,0,0,1
Pd69cb91b4d,Coût net du risque,unknown,no honorific printed,0,0,1
P7afd49fc98,Créé par le Conseil,unknown,no honorific printed,0,0,1
P0d7f690577,Cyrine SANCHOU,unknown,no honorific printed,0,0,2
P402f53af77,D'obtenir la certification PCI DSS en Décembre,unknown,no honorific printed,0,0,1
Pf074b4e2aa,DDDDEEEETTTTEEEENNNNAAAANNNNTTTT PPPPLLLLUUUUSSSS DDDDEEEE,unknown,no honorific printed,0,0,1
Paa8b073c30,DE cHAeuE oRcANE D'ADMINISTRATIoN EI DE DIRECTIoN,unknown,no honorific printed,0,0,1
P7e37b41639,DES COMPTES,unknown,no honorific printed,0,0,1
Pc987f03afe,DMZ (contrats conclus en 2016-2017),unknown,no honorific printed,0,0,1
P1fe4e941f8,DOCUMENT DE L’ASSEMBLEE GENERALE ORDINAIRE : Exercice 2023,unknown,no honorific printed,0,0,1
P1114f9ecc6,Dans le cadre de la loi relative au renforcement de la,unknown,no honorific printed,0,0,1
P965adfb0ad,Dans le cadre du renforcement de la bonne,unknown,no honorific printed,0,0,1
P6fb8832c74,"Dans le cadre notre stratégie de développement régional, l’année",unknown,no honorific printed,0,0,1
P6ad08c514b,Dans le même cadre la société s’est dotée des structures suivantes,unknown,no honorific printed,0,0,1
P8afbb84c88,"Dans un contexte économique globalement ditficile, !'exercice 2017 a",unknown,no honorific printed,0,0,1
Pccdfd62367,Date de,unknown,no honorific printed,0,0,1
Pbd81611238,Date de constitution,unknown,no honorific printed,0,0,4
P1a47a27c36,Date de constitution 1949,unknown,no honorific printed,0,0,1
P6b017ef814,Date de création,unknown,no honorific printed,0,0,2
Pe3d38107ca,Date fin,unknown,no honorific printed,0,0,1
P5a6e61e8a0,De gauche à droite,unknown,no honorific printed,0,0,1
P70f0e4ae97,De même et en complément du noyau du nouveau,unknown,no honorific printed,0,0,1
Pfc20d514ba,"Demande et accepte toutes cessions, fait toutes",unknown,no honorific printed,0,0,1
P4ece5aa685,"Depuis son entrée en bourse, en début 2005, ASSAD a tenu ses",unknown,no honorific printed,0,0,1
P09947e578f,Dernier poste occupé dans la,unknown,no honorific printed,0,0,1
P00fb0c1c16,Des charges de,unknown,no honorific printed,0,0,1
P6fbccfead4,Des indicateurs bien orientés,unknown,no honorific printed,0,0,1
Pbf62928c55,Des indicateurs bien orientés tout au long de la période 2007-2019,unknown,no honorific printed,0,0,1
Pcb9f7084fa,Deuxième reliquat,unknown,no honorific printed,0,0,1
P41f766fb51,Directeurs Généraux Adjoints),unknown,no honorific printed,0,0,1
P0ff3c006a0,Dirigeant de la société CURAT,unknown,no honorific printed,0,0,1
Pccf97f3b95,Dispcrsitions particulières : Les propriétaires,unknown,no honorific printed,0,0,1
P5c4b70d94d,Distinctions et Certifications,unknown,no honorific printed,0,0,1
P65f87a7ca6,Dividendes 50,unknown,no honorific printed,0,0,1
Pe4989a202d,Dividendes distribués,unknown,no honorific printed,0,0,1
P4e79405afc,Docteur NAJMEDDINE DAJJANI,unknown,no honorific printed,0,0,1
Pa8ab36e65f,Document de référence –BIAT 2022,unknown,no honorific printed,0,0,1
P89b9415113,Données en dinars tunisiens,unknown,no honorific printed,0,0,1
P145b30d8f0,Dotations aux provisions,unknown,no honorific printed,0,0,1
Pbfe99c4e30,Durée 99 ans,unknown,no honorific printed,0,0,5
P9d61d3f44d,Durée du,unknown,no honorific printed,0,0,1
P53ab54f28d,Dénomin ation de,unknown,no honorific printed,0,0,1
P68c694925f,"Dénomination ASTREE, Compagnie d'Assurances et de",unknown,no honorific printed,0,0,1
P57694ba38a,Dénomination de I'emprunt,unknown,no honorific printed,0,0,2
Pd7c2124a19,Dépôts des institutionnels et des établissements,unknown,no honorific printed,0,0,1
P20fe90c216,Dépôts à vue en devise,unknown,no honorific printed,0,0,1
P412a917fd4,Déterminer la stratégie et les orientations de,unknown,no honorific printed,0,0,1
P2854a5cd7f,Développement -CTKD,unknown,no honorific printed,0,0,1
P5a5bf13c53,E-Mail : atassad@assad.com.tn,unknown,no honorific printed,0,0,2
P77864c495e,E.Mail courrier@astree.com.tn,unknown,no honorific printed,0,0,2
P69878079d6,"ECC MAZARS, Société d’Expertise Comptable et de Commissariat aux Comptes Membre de l’Ordre des Experts Comptables de Tunisie, représentée par Borhen CHEBBI",unknown,no honorific printed,0,0,1
P30ae0f764e,ECONOMIQUES DE ZARZIS,unknown,no honorific printed,0,0,2
P571f1737c1,ECONOMIQUES DE ZARZIS -PLACEMENT,unknown,no honorific printed,0,0,1
Pf7c5ebfd33,EL MADINA -EL MANSOUR TABARKA -ELBENE,unknown,no honorific printed,0,0,1
Pcec5e96983,EN 2007,unknown,no honorific printed,0,0,1
Pa89b94a569,ENNAKL * Membre Firas SAID 2006-2008 Tunis,unknown,no honorific printed,0,0,1
P7e35affcf3,ENNAKL Firas SAID Directeur,unknown,no honorific printed,0,0,1
P24f58b10cd,ENVIRONNEMENT INTERNATIONAL,unknown,no honorific printed,0,0,1
Pf7e7609b3d,EQUITY CAPITAL,unknown,no honorific printed,0,0,2
P3acf437b36,ESSOUKNA- CTAMA- MAE,unknown,no honorific printed,0,0,1
Pc5d15f7251,ET CE,unknown,no honorific printed,0,0,1
Pcca62793a8,ET DE DIRECTION,unknown,no honorific printed,0,0,1
Pdf507bc7a6,ET LrcrIlRE,unknown,no honorific printed,0,0,1
P4c4a577c06,EZZEDDINE EL KADHI,unknown,no honorific printed,0,0,1
P5ed9cea44d,Ekuity Capital représenté par Abdelbasset BENMOUSSA(e),unknown,no honorific printed,0,0,1
P4dc9c6e989,Ekuity capital ex,unknown,no honorific printed,0,0,2
P0874b06a35,El Karama Holding SA représentée par Mohamed BICHIOU,unknown,no honorific printed,0,0,1
Pe66ad713da,El Moatassim BELGHAZI,unknown,no honorific printed,0,0,4
P711d4d8492,Election des membres,unknown,no honorific printed,0,0,1
Pe53459e369,Elyes Ben Rayana,unknown,no honorific printed,0,0,5
Pe2f0476bf7,Elyès OUARDI,unknown,no honorific printed,0,0,2
P57a00f9836,Emprunts Subordonnés,unknown,no honorific printed,0,0,1
Pe42b14ce7d,Emprunts et ressources spéciales,unknown,no honorific printed,0,0,1
P081c47e7dc,"En 2014, le Conseil d'administration s'est réuni à cinq reprises",unknown,no honorific printed,0,0,1
P326434fe2c,"En 2016, le Conseil d'administration s'est réuni à cinq reprises",unknown,no honorific printed,0,0,1
P9653e6b8db,En MTND,unknown,no honorific printed,0,0,2
P096ff94857,En cas de vacance d’un poste au Conseil,unknown,no honorific printed,0,0,1
Paca966ba7b,En ce qui concerne les membres indépendants et le,unknown,no honorific printed,0,0,1
Pc19a0499a3,"En conclusion, La STB est bien positionnée aujourd'hui",unknown,no honorific printed,0,0,1
P9874a6aeda,En dinars,unknown,no honorific printed,0,0,1
Pf03bda4683,En dépit de tensions persistantes sur La,unknown,no honorific printed,0,0,1
P165f8129b9,"En effet, la réduction du capital",unknown,no honorific printed,0,0,1
Peaacb46aa7,En progression notable de,unknown,no honorific printed,0,0,1
Pb33e57bcea,En volume les ventes à,unknown,no honorific printed,0,0,1
P0bf7e6a7a0,"Enfin, le conseil propose à votre honorable assemblée la",unknown,no honorific printed,0,0,1
P922e6fd5da,Engagement (t),unknown,no honorific printed,0,0,1
Paa3ec7b288,Engagement avec les commissaires aux comptes et les parties liées,unknown,no honorific printed,0,0,2
Pb4d80909ce,Engagements ot7,unknown,no honorific printed,0,0,1
P8e75bd2299,Entreprise Fund,unknown,no honorific printed,0,0,1
Pb4acd56f37,Epargne Invest SICAF,unknown,no honorific printed,0,0,4
P4a6436adcc,Espace dedie aux,unknown,no honorific printed,0,0,1
P8dcdc68dd0,Etat D’Abu Dhabi,unknown,no honorific printed,0,0,1
Pdab7b68ab2,Evolution de la structure du,unknown,no honorific printed,0,0,3
P8d36551fea,Evolution du cours boursier et les volumes enregistrés,unknown,no honorific printed,0,0,1
P90d98f4809,Evolution et,unknown,no honorific printed,0,0,1
P6a327a8056,Examen des différentes expositions stratégiques dé,unknown,no honorific printed,0,0,1
Pa431930375,Examen régulier du respect des ratios prudentiels ét,unknown,no honorific printed,0,0,1
Pd6946648ab,Exercer le contrôle permanent de la gestion de la société,unknown,no honorific printed,0,0,1
P9eef0776f7,Exercice social,unknown,no honorific printed,0,0,4
P73228f6fdd,Exercice social Du 1er Janvier au 81 Décembre de chaque année,unknown,no honorific printed,0,0,1
P9916e37187,Experts Comptables de Tunisie,unknown,no honorific printed,0,0,2
P239f453f00,Expiration du mandat,unknown,no honorific printed,0,0,2
P6013acb789,Extrait des Statuts de la,unknown,no honorific printed,0,0,1
P4f2d265e85,Extrait des Statuts de la Société (Article 14),unknown,no honorific printed,0,0,7
P4bc543424e,Extrait des Statuts de la Société (Article 15),unknown,no honorific printed,0,0,1
Pbce1c75a5a,F.B.Z. KPMG TUNISIE BOUSSANNOUGA ZAMMOURI. 2009-2011,unknown,no honorific printed,0,0,1
P3e5895e90f,FABRICE HEYRIES,unknown,no honorific printed,0,0,1
P86616bb974,"FCPE, sont",unknown,no honorific printed,0,0,1
P974d2b1d00,FINOR : Société d'expertise comptable inscrite au tableau,unknown,no honorific printed,0,0,2
P0cf21ed3e6,"FINOR : société d’expertise comptable inscrite au tableau de l’ordre des experts comptables de Tunisie, représentée par Mustapha MEDHIOUB",unknown,no honorific printed,0,0,2
P53985ad453,FINOR: Société d'expertise comptable inscrite au tableau de l'Ordre des Experts Comptables de Tunisie représentée par MMustapha MEDHIOUB,unknown,no honorific printed,0,0,1
Pc8b3f25f2b,FINSTAT permettant un accès avec,unknown,no honorific printed,0,0,1
P5f21d9c214,FRIGORIFIQUES DU SAHEL,unknown,no honorific printed,0,0,2
P90a94b727b,FUND Dimassi,unknown,no honorific printed,0,0,1
Pdc93e8263f,Faits marquants,unknown,no honorific printed,0,0,1
P4a68102be9,Faouzi karoui,unknown,no honorific printed,0,0,3
P5f34a5ef99,Farouk El Kharouf *,unknown,no honorific printed,0,0,1
P28ec46e802,Fatima Zohra El Fihri,unknown,no honorific printed,0,0,2
Pe0ab2eef93,Fax 71,unknown,no honorific printed,0,0,3
Pa6adf627d6,Ferid ABBAS,unknown,no honorific printed,0,0,3
P71b7107441,Ferid BEN BRAHIM,unknown,no honorific printed,0,0,1
P89283723c7,Fethi ROMCHANI,unknown,no honorific printed,0,0,1
P8c98c5884c,Finor (contrat conclu en 2018),unknown,no honorific printed,0,0,1
Pac95a42942,Fixation de la rémunération des membres du comité,unknown,no honorific printed,0,0,1
P49897fe703,Fixation du montant des jetons de présence relatif à l'exercice 2015,unknown,no honorific printed,0,0,1
P2ec89ae690,Fonction des,unknown,no honorific printed,0,0,1
Pf96bc6624c,Fonction exercée en dehors de,unknown,no honorific printed,0,0,1
Pedae93d956,Fonction principale,unknown,no honorific printed,0,0,1
P1f261387f6,Fonctions dans la,unknown,no honorific printed,0,0,1
P7515bac288,Fonctions des membres du conseil d'administration,unknown,no honorific printed,0,0,1
P72b602eb17,Fonds Social,unknown,no honorific printed,0,0,1
P5c587364b3,Forme des obligations,unknown,no honorific printed,0,0,1
Pe7b2bc4363,Forme juridique,unknown,no honorific printed,0,0,5
P0288a04033,Forme juridique Société Anonyme,unknown,no honorific printed,0,0,1
Pfd6b247f61,Founders Capital Partners,unknown,no honorific printed,0,0,3
P341a0058da,Frais de personnel,unknown,no honorific printed,0,0,1
P42ba526fa1,Francis COUSIN,unknown,no honorific printed,0,0,1
Pa557a85eae,Frédéric GENET,unknown,no honorific printed,0,0,1
Pf1868d3b51,Férid Benmansour,unknown,no honorific printed,0,0,1
P352f773aa5,G é n é r a l -S IT E X,unknown,no honorific printed,0,0,2
Pba70923c34,GAT ASSURANCES (3 sièges),unknown,no honorific printed,0,0,2
P34a9817b85,GERANT DE LA SOCIETE FINANCIERE KARIM (SO FI KA),unknown,no honorific printed,0,0,1
Pbc55e2f323,GERANT TTS BOOKING,unknown,no honorific printed,0,0,1
P42236cf46e,GESTION DE L'EXERCICE 2011,unknown,no honorific printed,0,0,1
Pfe1969df91,GESTION DE L’EXERCICE 2024,unknown,no honorific printed,0,0,1
P49e4c2bc68,GEVE- IMMOBILIERE DES,unknown,no honorific printed,0,0,2
P45d2f6de11,Garantie prolongée Auto).Ces,unknown,no honorific printed,0,0,1
Pad3152176f,"Generales, proceder à des nominations a titre provisoire",unknown,no honorific printed,0,0,1
P6e34de14ae,Gonzague de,unknown,no honorific printed,0,0,1
Pc512f01cca,GrouPe Mohamed DRISS,unknown,no honorific printed,0,0,1
P024983ab30,"Group Holding, au titre de l’exercice 2021",unknown,no honorific printed,0,0,1
P966cdbb8b0,Groupe BNP Paribas,unknown,no honorific printed,0,0,1
P26ebfba45c,Groupe CTAMA/MGA,unknown,no honorific printed,0,0,1
P46ae761d79,Groupe UBCI et est tenu informe de Leur programme de travail,unknown,no honorific printed,0,0,1
Pf45e4c4a60,Groupe ZERZRI,unknown,no honorific printed,0,0,1
Pe78dda8666,"Groupe. Conformément aux statuts, le Conseil effectue",unknown,no honorific printed,0,0,1
Pd23f0630b7,Général est chargé de la distribution des dividendes conformément à la,unknown,no honorific printed,0,0,1
Pdfadc300af,Général et demandant des éclaircissements sur les,unknown,no honorific printed,0,0,1
Pba6f9bf7f2,Générale Constitutive ou par l'Assemblée Générale,unknown,no honorific printed,0,0,1
Pb9f4e70c90,Générale Ordinaire,unknown,no honorific printed,0,0,2
P81445f1e5b,Générale Ordinaire des actionnaires,unknown,no honorific printed,0,0,1
Pcc5b2a963c,Générale Ordinaire peut nommer un salarié de la société comme,unknown,no honorific printed,0,0,2
P045c41a6a4,Générale Ordinaire peut à tout moment révoquer les Membres du Conseil,unknown,no honorific printed,0,0,2
P56df315d9f,Générale aux organes,unknown,no honorific printed,0,0,1
P940f391fb1,Générale de la banque,unknown,no honorific printed,0,0,1
P735c72da01,Générale des Actionnaires,unknown,no honorific printed,0,0,1
P0c604ecf3b,Générale et Gouvernance de,unknown,no honorific printed,0,0,1
P6c2544dba3,Générale. Il s’attache à promouvoir la,unknown,no honorific printed,0,0,1
P913f8adb30,Générales et le Conseil doit lui déléguer à cet effet,unknown,no honorific printed,0,0,1
Pf70e940ce1,"Générales, proceder à des nominations à titre",unknown,no honorific printed,0,0,1
Pd0c050f696,Générare qui,unknown,no honorific printed,0,0,1
P3943d9f49e,Générole donne,unknown,no honorific printed,0,0,1
P39c85b0845,Gérard 2002,unknown,no honorific printed,0,0,1
Pbed7576aeb,HUITIEME RESOLUTION,unknown,no honorific printed,0,0,1
Pf33b33cce9,Habib BEN HASSINE,unknown,no honorific printed,0,0,1
P39813546c8,Habib Bel,unknown,no honorific printed,0,0,1
Pca10d60edb,Habib Bel HajKouider,unknown,no honorific printed,0,0,1
P7a6facb875,Habib Benhaj Gouider,unknown,no honorific printed,0,0,1
P5a738f16bd,Habib Essayah,unknown,no honorific printed,0,0,2
Pa188f9c07a,Habiba HADHRI,unknown,no honorific printed,0,0,2
Pb58995f0e1,Hamouda HAIUDI,unknown,no honorific printed,0,0,1
P9f3b4eac10,Hassan BERTAL,unknown,no honorific printed,0,0,6
P011a0c4b50,Hatem Ben SLIMANE,unknown,no honorific printed,0,0,1
P7585ad2ef0,Hatem DENGUEZLI Président 2016-2018,unknown,no honorific printed,0,0,1
P7dbfa1dc27,Hatem Denguezli,unknown,no honorific printed,0,0,1
P5184ebb99c,Hatem SALAH,unknown,no honorific printed,0,0,1
P99653a78bd,Henri MOULARD***,unknown,no honorific printed,0,0,1
P079de602a9,Hervé SAINT-SAUVEUR,unknown,no honorific printed,0,0,1
P11df53ac42,Hichem AYED Membre 2016-2018,unknown,no honorific printed,0,0,1
Peb0696bb65,Hichem Ayed,unknown,no honorific printed,0,0,1
P4e52c649f0,"Hichem DRISS et Mesdames Badra DRISS, Samia NAJEH DRISS et Aicha DRISS",unknown,no honorific printed,0,0,1
Pa30b51f4aa,Hichem Driss,unknown,no honorific printed,0,0,5
P9486f6b5ea,Holding » par l’AGO du 27/04/2021 et ce jusqu’à l’AGO qui,unknown,no honorific printed,0,0,1
P0538c84234,"Honora bles action nai res, Mesda mes et Messieu rs",unknown,no honorific printed,0,0,1
Pf89c7d6ff9,Horwath ACF (contrats conclus en 2018-2020),unknown,no honorific printed,0,0,1
Pffc66d22ae,Horwath AFC,unknown,no honorific printed,0,0,1
P394147d37c,HurTrEr E,unknown,no honorific printed,0,0,1
P29a43d4631,Hôtel le Palace,unknown,no honorific printed,0,0,1
P71bb079bdd,I V. Actionnariat,unknown,no honorific printed,0,0,1
P070a2f7f4e,I'Assemblée Générale aux orsanes d'administration,unknown,no honorific printed,0,0,1
P869ad1cf2a,III.3 Rôle de chaque organe d’administration et de direction,unknown,no honorific printed,0,0,1
P8e1380aeed,III.4 Comités spéciaux et rôle de chaque comité,unknown,no honorific printed,0,0,1
P71d1513f14,IIL.3 Rôle de chaque organe d’administration et de direction,unknown,no honorific printed,0,0,1
P1cdd10060e,IL veille a l'equilibre de sa composition et à La pertinence de,unknown,no honorific printed,0,0,1
Pda5dbd6a09,IL. Situation touristique de la région de Sousse,unknown,no honorific printed,0,0,1
Pa148d7ab53,"ILtd, société d’expertise comptable",unknown,no honorific printed,0,0,1
P3160c1d923,INDUSTRIE –ESSOUKNA,unknown,no honorific printed,0,0,2
Pde7d7c869b,INDUSTRIE –ESSOUKNA- GEVE- IMMOBILIERE DES,unknown,no honorific printed,0,0,1
P077a9bd504,IT. Situation touristique de la région de Sousse,unknown,no honorific printed,0,0,1
P2032ec4e4c,IV.3 Rôle de chaque organe d'administration et de,unknown,no honorific printed,0,0,1
Pfdef135424,IV.3 Rôle de chaque organe d’administration et de direction,unknown,no honorific printed,0,0,1
Pa9095cacf2,IV.4 Comités spéciaux et rôle de chaque comité,unknown,no honorific printed,0,0,1
P36b57058ac,IV.l,unknown,no honorific printed,0,0,1
P0550d490fa,IX. Comités spéciaux,unknown,no honorific printed,0,0,1
P4fa76b59b7,I\rfonsi err l\rfohsen GH ANDR,unknown,no honorific printed,0,0,1
P5aca20f912,Ia LLO,unknown,no honorific printed,0,0,1
P8511a5243f,Ie de du,unknown,no honorific printed,0,0,1
P96a2ae651b,"Il est à signaler que Jonathan Robinson, en tant que Président du Conseil d’Administration, n’est pas actionnaire de la banque. Cette",unknown,no honorific printed,0,0,1
P26c719c1dd,"Il émet, également, des avis et des",unknown,no honorific printed,0,0,1
P85167d08d8,Ilhem FERCHICHI BEN,unknown,no honorific printed,0,0,1
Pa5d5cbbbee,Imed BEN LILI,unknown,no honorific printed,0,0,2
P2d8b0d9745,Immeuble International City Center - Tour,unknown,no honorific printed,0,0,2
P4723e80ea5,Immobilière SLIM,unknown,no honorific printed,0,0,4
P459dc7c01d,Impact de la révolution Tunisienne sur toutes les activités de,unknown,no honorific printed,0,0,1
P509709fd4d,Incident mécanique sur le SILPA 70 TYJ,unknown,no honorific printed,0,0,1
Pd2b483dd3d,Indépendant SFBT et PDG de,unknown,no honorific printed,0,0,1
P746d508eb5,Indépendant de MS solutions SA,unknown,no honorific printed,0,0,1
P7c0d9a2ccb,Indépendant minoritair de STEP,unknown,no honorific printed,0,0,1
P09db124c8c,Inspecteur Général,unknown,no honorific printed,0,0,1
P5a984b1784,Intérêts des dirigeants dans,unknown,no honorific printed,0,0,1
P20ab48d242,Investment Trust Tunisia,unknown,no honorific printed,0,0,2
P3ec5050ca5,Inès Jaafoura,unknown,no honorific printed,0,0,2
P1fb28d5319,"Islamic Corporation for the Development of the Private Sector “ICD""",unknown,no honorific printed,0,0,4
P5a3bcd2a96,Islamic Corporation for the Development “ICD”,unknown,no honorific printed,0,0,1
P4918291089,Ismail Mabrouk,unknown,no honorific printed,0,0,5
P8779137631,"Iégal, les autres",unknown,no honorific printed,0,0,1
Pcd75d17c47,JENAYEH vient à expiration avec l'exercice 2014,unknown,no honorific printed,0,0,1
P34fee27491,Jacques Cutayar,unknown,no honorific printed,0,0,1
Pf6c9ebf5ec,Jacques FUNES,unknown,no honorific printed,0,0,2
P6e741cdf5a,Jardins du Lac BP 317; Rue Lac Ichkeul,unknown,no honorific printed,0,0,1
P1692959d9a,Jardins du Lac BP 317; Rue Lac Ichkeul – 1053 Tunis,unknown,no honorific printed,0,0,1
P11ab20d2f6,Javier HIDALGO*,unknown,no honorific printed,0,0,1
Pc0fb15ff12,Javier Hidalgo BLASQUEZ,unknown,no honorific printed,0,0,4
P432477fe9f,Jean Messinesi (**),unknown,no honorific printed,0,0,2
Pfb8064b09e,Jean Messinessi,unknown,no honorific printed,0,0,3
P4db4d939bf,Jean-Louis,unknown,no honorific printed,0,0,1
Pa9c0db4f1c,Jean-Luc Labat,unknown,no honorific printed,0,0,1
Pf80cadb736,"John P, KHOURI**",unknown,no honorific printed,0,0,2
P1c69754bd6,José REIG*,unknown,no honorific printed,0,0,1
P0c9f675038,José Reig ECHEVESTE,unknown,no honorific printed,0,0,4
P024cacc0ba,Juridique d’Attijari bank,unknown,no honorific printed,0,0,1
Pd91d76e591,KDT. Le montant à recevoir auprès de MLA s’élève à 674 KDT,unknown,no honorific printed,0,0,1
P337583b9f0,Kais TARRES Directeur Général Septembre 2024 à,unknown,no honorific printed,0,0,1
Pda0ba4c8a0,Kamel LOUHAICHI,unknown,no honorific printed,0,0,2
P2078b085d5,Karim Abdennadher,unknown,no honorific printed,0,0,1
P59d6b759c0,Karim Ammai,unknown,no honorific printed,0,0,1
