spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_13d48e638c13098b79d0,2010-07-31,renewal,EV_0c68af8cfd24c8dca35d,"Suivant procès-verbal de l'assemblée générale ordinaire, tenue le 24/5/2010, enregistré le 30/6/2010 à la recette des finances, rue de Paradis, Ariana sous n°10706661, il a été décidé à l'unanimité de"
SP_769e7ae335c61f6fb135,2010-07-21,renewal,EV_15e614fc7e1e6abe1725,"quittance n°M004503, n° enregistrement 10804268 dont il a été déposé deux exemplaires au greffe du tribunal de 1ère instance de Sfax le 27/7/2010 sous le numéro D251552007, il a été décidé le renouvel"
SP_c7259d3781e9deef3449,2010-07-28,onset,EV_afea7ffb3599c92c9e76,Gérance : Monsieur Abdallah Abdellaoui a été désigné gérant de la société pour une durée indéterminée.
SP_00694ed0611e873157a2,2010-07-19,onset,EV_776b3d5b2c4fd54be892,Le gérant : Monsieur Riadh Mabrouk est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_c6be027fe6f64bc44149,2008-08-05,onset,EV_4f3ec5e27f2abf3a582d,Gérance : Mme Ibtissem Sassi est nommé gérante de la société avec les pouvoirs les plus étendus.
SP_2f616a4f657f0cb7b9be,2010-06-11,onset,EV_bebc3eada440bb791361,"Et suivant procès-verbal de 1er conseil d'administration en date du 29 juillet enregistré à l'Agence de Promotion Industrielle, recette de l'enregistrement des actes de sociétés, 1er bureau le 29/7/20"
SP_23a750c6e7ceb6ea89d4,2010-07-30,onset,EV_8b2aed532fc37ab5b911,Gérant : Monsieur Hassen Taher.
SP_4e2c2f4460b4eebe0f98,2010-08-02,onset,EV_62db86da2c1ce56c598c,"Gérance : Mr. Habib MZABI a été nommé gérant de la société avec les pouvoirs les plus étendus,"
SP_33c156cef24a32b3cf43,2010-07-19,onset,EV_2eee0b65c3f97c872ce7,"- Gérance : Monsieur Selim Elloumi a été nommé gérant de la Société avec les pouvoirs les plus étendus et ce pour la durée de trois ans, soit jusqu'à l'Assemblée Générale Ordinaire Annuelle qui statue"
SP_c9f74dc68dbf06205d67,2010-06-01,terminus,EV_ea0130deb57354ed594c,Nommer Mr M'Barek BEY en tant que gérant pour la durée de la société en remplacement du gérant démissionnaire Mr Slim BEN AYED et lui accorde les mêmes pouvoirs que ceux accordés au gérant démissionna
SP_fb41491d281c3d330435,2010-07-28,onset,EV_3bd9b08853272196e283,"Selon procès-verbal en date du 28 Juillet 2010, enregistré à la recette d'enregistrement des actes de sociétés 1er bureau de Tunis, le 30 Juillet 2010 sous le N° 10709312, Quittance N°11516., le Conse"
SP_45c89fdf8c2dfeec7900,2010-07-28,onset,EV_8af0676ca7d928fc783b,"Selon procès-verbal en date du 28 Juillet 2010, enregistré à la recette d'enregistrement des actes de sociétés 1er bureau de Tunis, le 30 Juillet 2010 sous le N° 10709312, Quittance N°11516., le Conse"
SP_62783ddd163851fe1c3e,2010-07-31,onset,EV_db029fa59dee145f271f,Gérance : Mr Khalil Slama est nommé gérant de la société pour la durée de vingt ans renouvelables avec les pouvoirs les plus étendus.
SP_f70781df4f10c493756c,2010-04-26,renewal,EV_946b06c05403a0fd0008,"- le renouvellement du mandat d'administrateur de messieurs Othmen Zahag, Jamel Jenana Lotfi Ayed, Houcine Soltani, l'Arab Tunisian Bank «ATB», SIP-SICAF, GIAN et CGM et ce, pour une durée de trois an"
SP_8b7e7249b97d794d2fdd,2010-04-26,renewal,EV_b2cecbd7d7ae0b429658,"- le renouvellement du mandat d'administrateur de messieurs Othmen Zahag, Jamel Jenana Lotfi Ayed, Houcine Soltani, l'Arab Tunisian Bank «ATB», SIP-SICAF, GIAN et CGM et ce, pour une durée de trois an"
SP_90db36071c7a9daa3d18,2010-06-08,onset,EV_a91adc878dcb1ec79b0c,"Et suivant PV du premier conseil d'administration réuni le 24 juin 2010 et enregistré le 24 juin 2010 à la même date et la même recette sous le n° 10807882, quittance n° 9893, le conseil a nommé M. Ch"
SP_975097d831f8c11fb9e2,2010-06-08,onset,EV_e9d84d3138b73b519565,"Et suivant PV du premier conseil d'administration réuni le 24 juin 2010 et enregistré le 24 juin 2010 à la même date et la même recette sous le n° 10807882, quittance n° 9893, le conseil a nommé M. Ch"
SP_78944bb83742da31835a,2007-10-19,onset,EV_42938c776b511be194eb,"quittance n° 12670, le Conseil d'Administration a décidé de renouveler la nomination de Monsieur Tahar Bayahi en qualité de Président Directeur Général de la société pour la durée de son mandat d'admi"
SP_78944bb83742da31835a,2007-11-16,confirmation,EV_0db32282e90eb02bb2d1,"* Suivant procès-verbal de la réunion tenue le 13 mai 2010, enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau Tunis le 14 juillet 2010, enregistrement n° 10808724, quittance"
SP_d825a2c7a0135f466653,2010-08-06,onset,EV_b280b7d6fc89f4c5d53e,Gérances : Mr Mohamed Trabelsi et Mr Léone Trabelsi sont nommés gérant avec les pouvoirs les plus étendus.
SP_0a0d3276fb4098bbdbf6,2010-05-07,onset,EV_57dc972324c079ee8277,"Nomination de Messieurs Lassâad Boujbel, Mohamed Gara, Mohsen Boujbel, Saïd Boujbel, Abdellatifben Meddeb et Hassen Ben Fadhel en qualité d'administrateurs pour trois ans soit les exercices clos le 31"
SP_0672edeeeedbae53a8ca,2010-06-21,terminus,EV_04c1beb11fc2ec745ecc,"- Acceptation de la démission du directeur général adjoint, Mr Salem Ben Romdhane."
SP_bb107c2a0aa3c7f8ebeb,2010-06-21,onset,EV_f6c275ee6e796c93eb2d,"- Nomination d'un nouveau directeur général adjoint, Mr Mourad Mhiri."
SP_bb107c2a0aa3c7f8ebeb,2011-08-19,renewal,EV_f921fedeb7b81e6bc3b7,3- Renouvellement du mandat du Directeur Général Adjoint Monsieur Mourad Mhiri pour trois ans.
SP_e43cce2cb9241d6d3380,2010-06-23,terminus,EV_3447d6f89dc462d6ebb5,"- Acceptation de la démission du directeur général adjoint, Monsieur Salem Ben Romdhane."
SP_c384db35f87568b4c5c5,2010-06-23,onset,EV_0452dd5714c409c957c1,- Nomination de Monsieur Mourad Mhiri en tant que nouveau directeur général adjoint de la société.
SP_93bfb15391aedcdde458,2010-06-23,onset,EV_131540dc51ffde959b63,- Nomination de Monsieur Sami Mhiri en tant que 2ème directeur général Adjoint.
SP_ea2bc538bd14089f4bbc,2010-06-18,onset,EV_7100ac10b0fa6244623c,"- Nomination d'un nouveau directeur général adjoint, Mr Sami Mhiri."
SP_ea2bc538bd14089f4bbc,2011-08-23,renewal,EV_d69d33fadbd5f0e09eb0,3. Renouvellement du mandat du Directeur Général Adjoint Monsieur Sami Mhiri pour trois ans.
SP_f289a6ffcb61e2f96ff5,2010-06-19,terminus,EV_6dfc98bbe14aae2204b9,"- Acceptation de la démission du directeur général adjoint, Mr Salem Ben Romdhane."
SP_b2db1e9addaf3e174fc5,2010-06-19,onset,EV_28bb18dbd30ddbcc1291,"- Nomination d'un nouveau directeur général adjoint, Mr Sami Mhiri."
SP_61d9cc940fb003f34d25,2010-06-19,onset,EV_621062dd95fdcec6c05e,"- Nomination d'un nouveau directeur général adjoint, Mr Sami Mhiri."
SP_61d9cc940fb003f34d25,2011-08-15,renewal,EV_972345bb50e2cccf006b,3. Renouvellement du mandat du Directeur Général Adjoint Monsieur Sami Mhiri pour trois ans.
SP_bb15edae2171027ebd34,2010-06-22,terminus,EV_2f1277630abf477ab5f7,"- Acceptation de la démission du directeur général adjoint, Mr Salem Ben Romdhane."
SP_afdb1f9059a9642d322c,2010-06-22,onset,EV_307bae19b6a94f222eee,"- Nomination d'un nouveau directeur général adjoint, Mr Sami Mhiri."
SP_afdb1f9059a9642d322c,2011-08-16,renewal,EV_f7a52d90a39813876153,3- Renouvellement du mandat du Directeur Général Adjoint Monsieur Sami Mhiri pour trois ans.
SP_12cbf0b2d1cab2945713,2010-06-21,terminus,EV_2589d027bad18450f6f4,"- Acceptation de la démission du directeur général adjoint, Mr Salem Ben Romdhane."
SP_ff36f8c7a39ac9b1fe47,2010-06-21,onset,EV_9c2b4dfa0cca7fbcd4ad,- Nomination d'un nouveau directeur général adjoint Mr Sami Mhiri.
SP_ff36f8c7a39ac9b1fe47,2011-08-18,renewal,EV_62d52aa8640a6e22eb12,3- Renouvellement du mandat du Directeur Général Adjoint Monsieur Sami Mhiri pour trois ans.
SP_548a7c6e0700393fb698,2010-06-18,terminus,EV_88c18d88f9b9407822ef,"- Acceptation de la démission du directeur général adjoint, Monsieur Salem Ben Romdhane."
SP_94701a13bf731c7c2749,2010-06-18,onset,EV_aeee1fca87bcf7160fba,- Nomination de Monsieur Mourad Mhiri en tant que nouveau directeur général Adjoint de la société.
SP_d6a36b91fe187ead6d05,2010-06-18,onset,EV_a03058418f3c229e5bf0,- Nomination de Monsieur Sami Mhiri en tant que 2ème directeur général adjoint.
SP_d340fdd728e844a18718,2010-06-18,terminus,EV_1bb0f8435937832adfdf,"- Acceptation de la démission du directeur général adjoint, Monsieur Salem Ben Romdhane."
SP_df219252b907a4562ea3,2010-06-18,onset,EV_e8d8bb023cc3e02975e1,- Nomination de Monsieur Mourad Mhiri en tant que nouveau directeur général Adjoint de la société.
SP_caf2484a77f2fbb1ca22,2010-06-18,onset,EV_73f9993effe8aacfaee6,- Nomination de Monsieur Sami Mhiri en tant que 2ème directeur général adjoint.
SP_575a1b6ab385dabd722d,2010-06-22,onset,EV_2c960fc4584662c0c87c,"- Nomination d'un nouveau directeur général adjoint, Mr Mourad Mhiri."
SP_575a1b6ab385dabd722d,2011-08-16,renewal,EV_885ddcbdcac1db2795d3,3. Renouvellement du mandat du Directeur Général Adjoint Monsieur Mourad Mhiri pour trois ans.
SP_18134249204cdeac26f8,2010-07-11,renewal,EV_20bab10b2169a6c7b1a8,"- Le renouvellement du mandat du gérant Mr Mohamed Mnif pour les exercices 2010, 2011 et 2012."
SP_f4fb01e9f03f362e507c,2010-06-29,onset,EV_0239e4eaf1bb0cf2a8f7,Gérant : Mr Tarek Chaabane.
SP_8320f7a76d4a9ba7ea63,2010-08-02,onset,EV_ae71e973931e236dae38,Commissaire aux comptes : Monsieur Tarek Zouari est nommé commissaire aux comptes pour un mandat de trois ans.
SP_317b7428db4e75a735a8,2010-08-03,terminus,EV_e2a0efa6679c95e77448,- Démission de Mr Moncef Guirat du poste de PDG.
SP_c73128ea4607f7a846ba,2010-06-29,onset,EV_3d76fb14a01df2464b32,- Mr Khaled Ayedi est nommé Directeur Général de la Société à partir du 1 Juillet 2010 et pour une durée qui viendra à expiration à l'issue de l'assemblée générale ordinaire qui statuera sur les compt
SP_66bb36ea021516147153,2010-07-14,onset,EV_bbac67fc49f8e72aa8d9,"Suivant P.V de l'assemblée générale ordinaire tenue le 13/7/2010, enregistré à la recette des finances Sidi Hassine - Tunis le 14/7/2010 quittance n°042325 enregistrement n°10702638 dont deux copies o"
SP_c0d3b649023fb0baae9d,2010-08-11,onset,EV_a7b0450056718767a540,Suivant P.V de l'assemblée générale extraordinaire 26/7/2010 enregistré à la recette des finances de Hammam-Chat le 10/8/2010 sous le n°10701594 quittance n°M014887 dont 2 exemplaires ont été déposés 
SP_29a559a54445554c6fbf,2010-06-17,onset,EV_0413304e68b4a483201b,"Et suivant procès verbal de 1ère Conseil d'Administration en date du 23/7/2010 enregistré à la recette des finances de Boumhell le 29/7/2010 sous le n° 10702174, il a été décidé de nommer Mr Maher Kal"
SP_d2623381530ab0ab8122,2010-06-17,onset,EV_9343e36ae87f1800a74f,"Et suivant procès verbal de 1ère Conseil d'Administration en date du 23/7/2010 enregistré à la recette des finances de Boumhell le 29/7/2010 sous le n° 10702174, il a été décidé de nommer Mr Maher Kal"
SP_e1da925c9e78e083d710,2010-08-10,onset,EV_fb69fa62c85106760ba1,Gérance : M. Ben Nsir Nadim est désigné gérant avec les pouvoirs les plus étendus.
SP_d2eadf30bbc459cf8d5f,2010-08-04,onset,EV_6e6535b6c0047de7f861,Gérance : Monsieur Boussetta Malek est nommé gérant de la société avec tous les pouvoirs énoncés au statut les plus étendus.
SP_5e4481075b0de1d7d11a,2010-06-14,onset,EV_1e703532ddbe23bdf89b,"Nomination de Mr Montassar Oualli, Mr Mousser Jerbi, Mr Slim Jarraya, Mr Amor Mseddi, Mr Fadhel Kraiem, Mr Mathieu Galvani et Mr Adel Gaaloul comme administrateurs pour la période restante du mandat d"
SP_dc3294b8cc39280a4294,2010-06-14,onset,EV_04d78c828c4814d65b56,"Nomination de Mr Montassar Oualli, Mr Mousser Jerbi, Mr Slim Jarraya, Mr Amor Mseddi, Mr Fadhel Kraiem, Mr Mathieu Galvani et Mr Adel Gaaloul comme administrateurs pour la période restante du mandat d"
SP_b4eab3099508e6e43f25,2010-06-17,renewal,EV_74fa7841edaadb60b1cc,1 - Renouvellement du mandat du président du conseil d'administration Monsieur Yahia Bayahi pour une période de trois ans qui prendra fin à la tenue de l'assemblée générale ordinaire statuant sur l'ex
SP_b92fb3f4d951add531e5,2010-06-17,renewal,EV_5fab6bea990a8684323b,2 - Renouvellement du mandat du directeur général Monsieur Tahar Bayahi pour une période de trois ans qui prendra fin à la tenue de l'assemblée générale ordinaire statuant sur l'exercice clos au 31/12
SP_b7ea973b9a28c0712d13,2010-06-17,renewal,EV_1b0e89d6704c601f06ed,1- Renouvellement du mandat du président du conseil d'administration Monsieur Yahia Bayahi pour une période de trois ans qui prendra fin à la tenue de l'assemblée générale ordinaire statuant sur l'exe
SP_d54e743b0b4de6f03435,2010-06-17,renewal,EV_13c46f471e02de6bd8f3,2- Renouvellement du mandat du directeur général Monsieur Tahar Bayahi pour une période de trois ans qui prendra fin à la tenue de l'assemblée générale ordinaire statuant sur l'exercice clos au 31/12/
SP_8e848c45afe0742381ea,2010-05-28,renewal,EV_f0fb36895e865dc91c54,Il a été décidé le renouvellement du mandat de Monsieur Hichem Driss en sa qualité de Président du Conseil d'Administration et Président Directeur Général de la Société pour la durée de ses fonctions 
SP_afd49ee0f1e5e022c6bb,2010-05-03,onset,EV_64517b5cfc66c2d7e5aa,Gérance : Monsieur Mohamed Najib CHAABANE est nommé gérant de la société avec les pouvoirs les plus étendus pour une durée de cinq ans.
SP_19657bc9f73218549406,2006-12-29,onset,EV_2828b4f9a70fbab604c5,"- La nomination de Monsieur Mohamed Anis Arem en qualité de président du conseil d'administration, pour toute la durée de son mandat d'administrateur, en remplacement de Monsieur Moncef Arem,"
SP_cafe366fbdd54ad2ed1c,2006-12-29,onset,EV_01b65f33ddbf7d0dbe34,"- La nomination de Monsieur Mohamed Anis Arem en qualité de président du conseil d'administration, pour toute la durée de son mandat d'administrateur, en remplacement de Monsieur Moncef Arem,"
SP_83052b1623f440182043,2006-12-29,terminus,EV_ed20a309d0ccf0fd25a2,"- La nomination de Monsieur Moncef Arem en qualité de directeur général, avec les pouvoirs les plus étendus, pour toute la durée de son mandat d'administrateur, en remplacement de Monsieur Jamel Arem,"
SP_8ca74d36ead0f0a857dc,2006-12-29,terminus,EV_87338192a3e317b2d193,"- La nomination de Monsieur Moncef Arem en qualité de directeur général, avec les pouvoirs les plus étendus, pour toute la durée de son mandat d'administrateur, en remplacement de Monsieur Jamel Arem,"
SP_e3a2e08d95ba17a44fc7,2010-07-07,onset,EV_e4395eceb83c147e2c02,- Nomination de Mr Karim Abdennadher en qualité de nouveau gérant pour une durée de 3 ans avec les pouvoirs les plus étendus.
SP_e3a2e08d95ba17a44fc7,2011-10-22,terminus,EV_7a11e6ce11b744114541,novembre 2011 quittance 2485 n° 11702331 il a été cédé 612174 parts sociales à Monsieur Nouri Salem et 61468 parts sociales à Madame Asma Mohamed et 61468 parts sociales à Monsieur Tarek Salem et il a
SP_fcf372077de3f1e7beea,2010-08-17,onset,EV_aa847596905e0c5e6c4c,La Gérance : Monsieur Sassi Abdekader est nommé gérant de la société pour toute sa durée.
SP_5fa5ddf88b4e84552e0d,2010-08-15,onset,EV_7eb8ccbb30c77c7c668d,Le gérant : Monsieur Walid Hamrouni est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_db11458aa819ff056674,2010-08-05,onset,EV_09186037687a893846a4,Gérance : Monsieur Triki Wassim est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_342e6d18df2879a1b239,2010-08-07,onset,EV_b4b32f5759e2665bcdc1,Gérant : Mlle Salma Essouli.
SP_d049b5c2c7acbc964166,2009-08-02,onset,EV_dda98fbacfbab88d70cc,- La nomination de M. Béchir Nefzi en qualité d'Administrateur.
SP_a771f00c557a37ca12e2,2010-07-27,onset,EV_f0631b95a48f07ad87cc,Suivant Procès Verbal en date du 27/7/2010 enregistré à la recette des finances Boumhelle 6/8/2010 sous n° 10702225 quittance n° M 030599 qui a été déposé au greffe du tribunal de première instance de
SP_a9aeba37c31f0066de3b,2010-03-30,onset,EV_42c33b6fbc6c04c43884,Gérance : Mme Chaari Gihen Epouse Hammami a été nommée gérante de la société avec les pouvoirs les plus étendus.
SP_ef885def754e3b245d48,2010-06-15,onset,EV_bb6e324848f329edd99e,- Acceptation de la proposition de nomination de M. Ramzi Sandi en qualité de nouveau administrateur.
SP_ae77114fae72909ea0bd,2010-07-26,onset,EV_382126ab2abaad7eb1ba,Gérance : Mr Francesco Cesario et Mr. Zouhair Sbaihi sont nommés cogérants avec les pouvoirs les plus étendus.
SP_cf70b787119915e14429,2010-07-26,onset,EV_c6696913fc3642604f84,Gérance : Mr Francesco Cesario et Mr. Zouhair Sbaihi sont nommés cogérants avec les pouvoirs les plus étendus.
SP_9720508e1c888a1cabac,2010-07-19,onset,EV_8086a47b2a803073ea3a,Objet : commerce en gros d'alimentation générale Gérant: Mr Fakhri Slama.
SP_acebb0caac401350c68b,2010-06-07,onset,EV_b0d30fd47f6a845de251,"- Nomination des administrateurs, Mr Mohamed El Bechir SFAR, Mme Khadija Thouraya SFAR épouse Mejri et Mme Zeineb Aicha SFAR épouse Ben Tanfous, pour 3 ans soit jusqu'à l'assemblée qui statuera sur l'"
SP_bcb32bf92096d6c53960,2010-06-07,onset,EV_d82877a52cd471cd8078,"- Nomination des administrateurs, Mr Mohamed El Bechir SFAR, Mme Khadija Thouraya SFAR épouse Mejri et Mme Zeineb Aicha SFAR épouse Ben Tanfous, pour 3 ans soit jusqu'à l'assemblée qui statuera sur l'"
SP_b62102beb8e82ba6715a,2010-07-17,onset,EV_770346c949161a666a45,Gérance : Mr Walid Abouda est nommé gérant Mr Mohamed Ali Triki co-gérant.
SP_15940e3e4cb3699efe78,2010-06-24,onset,EV_1bb875115cb59cb0f113,Gérant : Mr Mohamed Kamoun.
SP_167017d014f6f12f581a,2010-08-16,onset,EV_9b0d492565fc51ec9fd8,"Gérance : Monsieur Mohamed Amine Zouari est désigné Gérant de la société, investis de tous les pouvoirs individuels."
SP_d7166362cd333c6771da,2009-04-28,onset,EV_7a95c75fbf13ae4a019f,Gérance : Mme Amel Hammami est nommée gérante de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_68c0e1ab736bdb4e02fd,2010-08-28,onset,EV_565f6c0aa8be123da450,Gérance : Monsieur Mohamed Zouari est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_b679a6c46154e805c4d5,2010-08-30,onset,EV_9c973f5e648b05b761ca,Le Gérant : Monsieur Nabil Kilani.
SP_188175933fc2d3d37afd,2010-08-26,onset,EV_018a50bc745ea9a9007c,Gérant : Mr Mohamed Abdallah Derbel.
SP_639ac80f7aac338812f6,2010-08-17,terminus,EV_9dafba2f91e58d551fa8,En vertu du procès-verbal de l'assemblée générale extraordinaires du 17 août 2010 enregistré à la recette de l'enregistrement des actes de sociétés à Sfax le 20 août 2010 sous le n°10804632 quittance 
SP_2476b9b383d29df3e4e2,2010-08-19,terminus,EV_dcec85ac451439fcf620,"Acte SSP, du 19/8/2010 enregistré à la RF de Bou Argoub sous n°10700450, Quitt. n°11443 dont a été déposé 2 exemplaires au greffe du tribunal de 1ère instance de Grombalia le 21/8/2010 sous n° de dépô"
SP_3bb071c199512afdf098,2010-09-01,onset,EV_9193c2d015906775a99a,"- Nomme les 3 administrateurs pour une période de 3 ans comme suit : Trabelsi Amir, Trabelsi Mohamed et SIDCO-SICAR."
SP_3ddb6e6174ffcd25967f,2010-08-24,onset,EV_db6bd58b09c3550d0b9d,Gérance : Mr Kais Hammami est nommé gérant de la société pour la durée de vingt ans renouvelables avec les pouvoirs les plus étendus.
SP_b8d3f94956280f7198cb,2010-07-05,onset,EV_b660f321eab799729458,Gérant : Mme Refka Mabrouk née Medimagh avec les pouvoirs les plus étendus.
SP_03cef490f954e2cfe9dd,2007-10-19,terminus,EV_0bda02dcc8d1b4347e0f,- Acceptation de la démission de M. Ramzi Sandi en tant que ancien administrateur et acceptation de la nomination de M. Chokri Jribi en qualité de nouveau administrateur.
SP_2959882a5ea288106598,2010-08-27,onset,EV_cfe9476af644111bb27b,II/ Suivant PV du conseil d'administration tenue le 12/6/2010 enregistré à la recette des finances de Manouba le 25/8/2010 sous le n° 10802986 - quittance n° M050292 dont deux copies ont été déposées 
SP_df6db8a76ceb447765c1,2010-04-14,onset,EV_aa4e7482cb4a10dfacd9,Gérance : Monsieur Karim Kamoun a été nommé gérant de la société pour une durée illimitée avec les pouvoirs les plus étendus.
SP_464213af8e710223065c,2010-09-06,onset,EV_beada2dc8fcd54d5d973,Gérance : Mme Samira Amdouni a été nommée gérante de la société et Mr Lotfi Elhamdi cogérant pour une durée indéterminée.
SP_6ebdc3f7beeff3ede9b9,2010-09-06,onset,EV_befd939e23165dbeb4ca,Gérance : Mme Samira Amdouni a été nommée gérante de la société et Mr Lotfi Elhamdi cogérant pour une durée indéterminée.
SP_d1d2445a9d5213b5b59c,2010-08-30,onset,EV_f6174637f2a15d3ed925,Gérant : Monsieur Ahmed Triki.
SP_7b3d1800df76cabb7f5e,2010-09-06,onset,EV_da8f7b35ca46f1e6e092,Durée : 99 Ans. La gérance : Monsieur Mohamed Drira est nommé gérant.
SP_411d0e66c57915bbb9b3,2010-09-02,onset,EV_77f545c5dcca9f845133,Gérance : Mr Mohamed Ali Hammami est nommé gérant de la société avec tous les pouvoirs énoncés dans les statuts.
SP_de4b8f6911714e0120b9,2010-08-28,onset,EV_e8c93c8f0a6f6a812b94,Gérance : Monsieur CARRIERO Cosimo est nommé gérant avec les pouvoirs les plus étendus.
SP_32bfe3210c70fb52fba9,2010-09-05,onset,EV_e9711c076e7221e6250b,Le gérant : Monsieur Elwardi Mohamed.
SP_041c79035703e16980a5,2004-05-12,renewal,EV_4743b7d3cbcc1fc64cc5,"- Le renouvellement du mandat de Mr Abdelhakim Slama, Mr Lassaad Slama, Mr Mohamed Amine Slama, société STAF, Société SOPROTIC, Société Nejma Huiles et la société International SICAR et ce en qualité "
SP_d514a13609b4d3b8c42b,2004-05-12,renewal,EV_2ab15397fff5b5ee0a5a,"- Le renouvellement du mandat de Mr Abdelhakim Slama, Mr Lassaad Slama, Mr Mohamed Amine Slama, société STAF, Société SOPROTIC, Société Nejma Huiles et la société International SICAR et ce en qualité "
SP_c9707aa7086b7e9a16ad,2004-05-12,renewal,EV_c8c1be7a89c0d9784680,"- Le renouvellement du mandat de Mr Abdelhakim Slama, Mr Lassaad Slama, Mr Mohamed Amine Slama, société STAF, Société SOPROTIC, Société Nejma Huiles et la société International SICAR et ce en qualité "
SP_f8001c5dcd63f3702af6,2004-05-12,renewal,EV_9cfd28d4bfd02bc9133b,6) Par procès-verbal de la réunion du conseil d'administration en date du 28 juin 2010 enregistré à la recette des finances cité administrative Zaghouan en date du 8 juillet 2010 sous le n°10702215 qu
SP_5cc0d7ee4b89d1e44bd7,2010-05-22,onset,EV_720054a7164a56eb5817,"2- La nomination du sieur Mohamed Amine Trigui en tant que second gérant de la société Allo Taxi Sfax à côté du premier gérant Madame Hammami Khadija,"
SP_f38b3b083c0ff70b868b,2010-09-08,onset,EV_e21de786d18d0a67160a,Gérance : Mr Tarek Zouari et Mr Taher Hadj Kacem sont nommés gérants de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_247cb4caee7bc16af1c9,2010-08-30,onset,EV_4b0fe48619e3daf255a7,Gérant : Monsieur Imed Chahed est nommé gérant avec le pouvoir étendu.
SP_817496cbe9f5b48493c5,2010-07-06,onset,EV_72fb00c9d8695baf8830,"4) Suivant acte sous seing privé en date du 27 juillet 2010 enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau de Tunis le 04 Août 2010 sous le n°10709428, quittance n°11637 "
SP_b7f5a3846b65713bf10e,2010-07-28,onset,EV_aff0493898f2e1cdfce5,Gérance : Madame Meryem El Materi est nommée gérante.
SP_4006816d5fb5e96f4b77,2010-09-15,onset,EV_daa58e52388186beebf1,Gérance : Mr Hamed Hajji et Mlle Najia Horchani sont nommés des gérants de la société avec les pouvoirs les plus étendus.
SP_8e1a336f700c87c258fa,2010-03-29,renewal,EV_acc9984d828f8b22658d,"1. le renouvellement du mandat des administrateurs suivants pour une période de trois ans soit : Messieurs Moncef Sellami, Slim Sellami, Hédi Karim Sellami, Riadh Cherif, Ahmed Cherif, Abdessalem Ben "
SP_0380d31762862e006108,2010-06-28,terminus,EV_ca08f33990d980de6bfc,"Suivant procès-verbal de l'assemblée générale ordinaire du 28/6/2010 et enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau Tunis le 17/8/2010 sous le n° 10809838, quittance n"
SP_8d2ae52308e1c6520d78,2010-02-11,onset,EV_d36a48252725938c039d,Gérance : Mlle Naima Hamrouni est nommée gérant de la société avec les pouvoirs les plus étendus.
SP_c7d38ddc2d9e61e41539,2010-09-06,onset,EV_c8517266fa201754590e,Gérance : Monsieur Chaabane Thameur est nommé gérant de la société.
SP_2a182452dfa1850bda0b,2010-09-17,onset,EV_9488b1031c40eaff9a67,Gérance : Mr Sami Chaabane est nommé Gérant de la société avec les pouvoirs les plus étendus.
SP_34196e196b8f9c5b6e06,2010-08-23,onset,EV_40aa4218a8c2bae8cb82,Gérance : Mr Youssef Horchani gérant de la société avec les pouvoirs étendus.
SP_1e48c02b715b52e420b9,2010-06-02,onset,EV_cd30fb4660a269ada64e,- Mr Habib Kamoun est nommée en qualité de directeur général adjoint.
SP_ccd8034569801f041c01,2010-07-05,onset,EV_b3110aa7c0e59535a5e0,- Gérance : Monsieur Rami Sellami est nommé gérant de la société avec Monsieur Sofien Sellami co-gérant pour une durée de trois ans renouvelable avec les pouvoirs les plus étendus. Chacun des gérants 
SP_51e0871ba3fd080e6a11,2010-09-17,onset,EV_4b9d471894c8f953c7a0,Gérance : Mr Zouari Ismail est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_88ccbe674200f3f76ed8,2010-09-03,onset,EV_8bdbb3c98344be56493f,Gérant : Monsieur Sassi Ramzi avec les pouvoirs les plus étendus.
SP_7a5c1d2842ac9b3100b3,2010-06-19,onset,EV_19c35f93d945336cec1e,"enregistre le 16/6/2010 recette de l'enregistrement des actes de sociétés 1er Bureau à Tunis, sous le n°10809828 Quittance n°12087, la dite assemblée a renouvelé le mandat de tous les actuels membres "
SP_a13f284d701e1e3de20e,2010-06-19,onset,EV_385b25ccbae724102675,"enregistre le 16/6/2010 recette de l'enregistrement des actes de sociétés 1er Bureau à Tunis, sous le n°10809828 Quittance n°12087, la dite assemblée a renouvelé le mandat de tous les actuels membres "
SP_8811d0e3714a8e9f8f9b,2010-06-19,onset,EV_3a564fd0e1919ab529d4,"enregistre le 16/6/2010 recette de l'enregistrement des actes de sociétés 1er Bureau à Tunis, sous le n°10809828 Quittance n°12087, la dite assemblée a renouvelé le mandat de tous les actuels membres "
SP_5f8d19fd87ea002d07a6,2010-06-19,onset,EV_3d31b674890654e3a72a,"de délibérations du conseil d'administration de la société réuni le 19 juin 2010, enregistré à la dite recette le 16 août 2010 sous le n°10809831 Quittance 12090, le conseil a désigné de nouveau Monsi"
